,Alternates,BlockIDs,Condition,Correct,EndTime,ExperimentVersion,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,PageType,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,ReactionTime
7991,,[u'946'],,[None],1429817834621,3.0,debugAM61J1,1,,"[u'813', u'814', u'815', u'816', u'817', u'818', u'819', u'820', u'821', u'822', u'823', u'824', u'825', u'826', u'827', u'828', u'829', u'830', u'831', u'832', u'833', u'834', u'835', u'836', u'837', u'838', u'839', u'840', u'841', u'842', u'843', u'844', u'845', u'846', u'847', u'848', u'849', u'850', u'851', u'852', u'853', u'854', u'855', u'856', u'857', u'858', u'859', u'860', u'861', u'862', u'863', u'864', u'865', u'866', u'867', u'868', u'869', u'870', u'871', u'872', u'873', u'874', u'875', u'876', u'877', u'878', u'879', u'880', u'881', u'882', u'883', u'884', u'885', u'886', u'887', u'888', u'889', u'890', u'891', u'892', u'893', u'894', u'895', u'896', u'897', u'898', u'899', u'900', u'901', u'902', u'903', u'904', u'905', u'906', u'907', u'908', u'909', u'910', u'911', u'912', u'913', u'914', u'915', u'916', u'917', u'918', u'919', u'920', u'921', u'922', u'923', u'924', u'925', u'926', u'927', u'928', u'929', u'930', u'931', u'932']","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119]",933,[],How old are you?,,1,,[u'814'],[1],[1],1429817832435,574,debug2Z80T2:debugUJKICX,0,,,debug2Z80T2,2186
7992,,[u'946'],,[None],1429817836425,3.0,debugAM61J1,1,,"[u'934', u'936', u'935']","[[], [], []]","[u'male', u'other', u'female']",937,[],What is your sex?,,1,,[u'935'],[2],[u'female'],1429817834627,575,debug2Z80T2:debugUJKICX,0,,,debug2Z80T2,1798
7993,,[u'946'],,[],1429817837734,3.0,debugAM61J1,1,,[u'938'],[[]],[u''],939,[],What is your native language?,,1,,,[],,1429817836436,576,debug2Z80T2:debugUJKICX,0,,,debug2Z80T2,1298
7994,,[u'812'],,,1429817838721,3.0,debugAM61J1,1,,,,,811,[],Thank you for participating in this experiment!,,1,,,,,1429817837737,577,debug2Z80T2:debugUJKICX,0,,,debug2Z80T2,984
7995,,[u'704'],,,1428687191188,2.0,debugKJ7EDL,1,,,,,703,[],"During experimental questions, you will not be able to use your mouse. Use
the F key to choose the option on the left, the J key to choose the option
on the right, and the spacebar to move forward.",,0,,,,,1428687189663,0,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,1525
7996,,[u'706'],,,1428687192837,2.0,debugKJ7EDL,1,,,,,705,[],"In this part of the experiment, you will learn words
from a made-up language. Their meanings will be expressed through pictures.
<br><br>
You will see a picture with two words and be asked to choose which word has the
meaning shown by the picture. At first you will just be guessing, but that's
okay. Try to remember the right answer, and you'll get better with practice.
<br><br>
Remember: in this language, ""ng"" is always pronounced as in ""singer"", never
as in ""finger"".",,0,,,,,1428687191192,1,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,1645
7997,,"[u'482', u'480']",voice,[True],1428687195265,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'8', u'9']","[[], []]","[u'fetab', u'dungib']",11,[u'static/images/stim/butterfly.png'],Which word is represented by this picture?,Lexical,0,,[u'8'],[0],[u'fetab'],1428687192843,2,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,2422
7998,,"[u'482', u'480']",,,1428687196088,2.0,debugKJ7EDL,1,,,,,10,[u'static/images/stim/butterfly.png'],fetab means:,,0,,,,,1428687195271,3,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,817
7999,,"[u'482', u'480']",voice,[True],1428687198152,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'92', u'93']","[[], []]","[u'nemapfa', u'fetapfa']",95,[u'static/images/stim/owl-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'92'],[0],[u'nemapfa'],1428687196091,4,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,2061
8000,,"[u'482', u'480']",,,1428687198887,2.0,debugKJ7EDL,1,,,,,94,[u'static/images/stim/owl-pl.png'],nemapfa means:,,0,,,,,1428687198155,5,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,732
8001,,"[u'482', u'480']",voice,[True],1428687200647,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'136', u'137']","[[], []]","[u'bupfutfa', u'bupfud']",139,[u'static/images/stim/safe-pl.png'],Which word is represented by this picture?,Number,0,,[u'136'],[0],[u'bupfutfa'],1428687198889,6,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1758
8002,,"[u'482', u'480']",,,1428687201374,2.0,debugKJ7EDL,1,,,,,138,[u'static/images/stim/safe-pl.png'],bupfutfa means: ,,0,,,,,1428687200650,7,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,724
8003,,"[u'482', u'480']",voice,[True],1428687203102,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'4', u'5']","[[], []]","[u'milod', u'fetab']",7,[u'static/images/stim/box.png'],Which word is represented by this picture?,Lexical,0,,[u'4'],[0],[u'milod'],1428687201376,8,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1726
8004,,"[u'482', u'480']",,,1428687203488,2.0,debugKJ7EDL,1,,,,,6,[u'static/images/stim/box.png'],milod means:,,0,,,,,1428687203105,9,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,383
8005,,"[u'482', u'480']",voice,[True],1428687204710,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'49', u'48']","[[], []]","[u'fetapfa', u'fetab']",51,[u'static/images/stim/butterfly.png'],Which word is represented by this picture?,Number,0,,[u'48'],[1],[u'fetab'],1428687203491,10,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1219
8006,,"[u'482', u'480']",,,1428687205072,2.0,debugKJ7EDL,1,,,,,50,[u'static/images/stim/butterfly.png'],fetab means: ,,0,,,,,1428687204713,11,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,359
8007,,"[u'482', u'480']",plural,[True],1428687206646,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'177', u'176']","[[], []]","[u'podimfa', u'bangumfa']",179,[u'static/images/stim/turkey-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'176'],[1],[u'bangumfa'],1428687205074,12,debug3CZZ6D:debug7BXK92,0,,"[u'plural_words', u'plural_words']",debug3CZZ6D,1572
8008,,"[u'482', u'480']",,,1428687207110,2.0,debugKJ7EDL,1,,,,,178,[u'static/images/stim/turkey-pl.png'],bangumfa means:,,0,,,,,1428687206649,13,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,461
8009,,"[u'482', u'480']",voice,[True],1428687208417,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'121', u'120']","[[], []]","[u'sangod', u'sangotfa']",123,[u'static/images/stim/foot-pl.png'],Which word is represented by this picture?,Number,0,,[u'120'],[1],[u'sangotfa'],1428687207113,14,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1304
8010,,"[u'482', u'480']",,,1428687208767,2.0,debugKJ7EDL,1,,,,,122,[u'static/images/stim/foot-pl.png'],sangotfa means: ,,0,,,,,1428687208419,15,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,348
8011,,"[u'482', u'480']",nasal,[False],1428687210590,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'209', u'208']","[[], []]","[u'buspang', u'fangun']",211,[u'static/images/stim/xylophone.png'],Which word is represented by this picture?,Lexical,0,,[u'209'],[0],[u'buspang'],1428687208770,16,debug3CZZ6D:debug7BXK92,0,,"[u'words2', u'words2']",debug3CZZ6D,1820
8012,,"[u'482', u'480']",,,1428687211262,2.0,debugKJ7EDL,1,,,,,210,[u'static/images/stim/xylophone.png'],fangun means:,,0,,,,,1428687210593,17,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,669
8013,,"[u'482', u'480']",voice,[True],1428687244596,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'17', u'16']","[[], []]","[u'dungib', u'bupfud']",19,[u'static/images/stim/safe.png'],Which word is represented by this picture?,Lexical,0,,[u'16'],[1],[u'bupfud'],1428687211265,18,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,33331
8014,,"[u'482', u'480']",,,1428687245126,2.0,debugKJ7EDL,1,,,,,18,[u'static/images/stim/safe.png'],bupfud means:,,0,,,,,1428687244599,19,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,527
8015,,"[u'482', u'480']",voice,[True],1428687246404,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'128', u'129']","[[], []]","[u'fetapfa', u'fetab']",131,[u'static/images/stim/butterfly-pl.png'],Which word is represented by this picture?,Number,0,,[u'128'],[0],[u'fetapfa'],1428687245129,20,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1275
8016,,"[u'482', u'480']",,,1428687246717,2.0,debugKJ7EDL,1,,,,,130,[u'static/images/stim/butterfly-pl.png'],fetapfa means: ,,0,,,,,1428687246407,21,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,310
8017,,"[u'482', u'480']",plural,[True],1428687248005,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'172', u'173']","[[], []]","[u'melomfa', u'semomfa']",175,[u'static/images/stim/potato-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'172'],[0],[u'melomfa'],1428687246722,22,debug3CZZ6D:debug7BXK92,0,,"[u'plural_words', u'plural_words']",debug3CZZ6D,1283
8018,,"[u'482', u'480']",,,1428687248422,2.0,debugKJ7EDL,1,,,,,174,[u'static/images/stim/potato-pl.png'],melomfa means:,,0,,,,,1428687248011,23,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,411
8019,,"[u'482', u'480']",voice,[True],1428687249661,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'125', u'124']","[[], []]","[u'milod', u'milotfa']",127,[u'static/images/stim/box-pl.png'],Which word is represented by this picture?,Number,0,,[u'124'],[1],[u'milotfa'],1428687248425,24,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1236
8020,,"[u'482', u'480']",,,1428687249965,2.0,debugKJ7EDL,1,,,,,126,[u'static/images/stim/box-pl.png'],milotfa means: ,,0,,,,,1428687249664,25,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,301
8021,,"[u'482', u'480']",nasal,[True],1428687251773,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'201', u'200']","[[], []]","[u'buspang', u'tinen']",203,[u'static/images/stim/flower.png'],Which word is represented by this picture?,Lexical,0,,[u'200'],[1],[u'tinen'],1428687249967,26,debug3CZZ6D:debug7BXK92,0,,"[u'words2', u'words2']",debug3CZZ6D,1806
8022,,"[u'482', u'480']",,,1428687252125,2.0,debugKJ7EDL,1,,,,,202,[u'static/images/stim/flower.png'],tinen means:,,0,,,,,1428687251777,27,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,348
8023,,"[u'482', u'480']",voice,[True],1428687253453,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'81', u'80']","[[], []]","[u'lispepfa', u'sangotfa']",83,[u'static/images/stim/foot-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'80'],[1],[u'sangotfa'],1428687252130,28,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1323
8024,,"[u'482', u'480']",,,1428687253844,2.0,debugKJ7EDL,1,,,,,82,[u'static/images/stim/foot-pl.png'],sangotfa means:,,0,,,,,1428687253456,29,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,388
8025,,"[u'482', u'480']",both,[False],1428687255331,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'405', u'404']","[[], []]","[u'labap', u'fongem']",407,[u'static/images/stim/tomato.png'],Which word is represented by this picture?,Lexical,0,,[u'405'],[0],[u'labap'],1428687253846,30,debug3CZZ6D:debug7BXK92,0,,"[u'common_words', u'common_words']",debug3CZZ6D,1485
8026,,"[u'482', u'480']",,,1428687255741,2.0,debugKJ7EDL,1,,,,,406,[u'static/images/stim/tomato.png'],fongem means:,,0,,,,,1428687255334,31,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,407
8027,,"[u'482', u'480']",both,[True],1428687257764,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'400', u'401']","[[], []]","[u'labap', u'fongem']",403,[u'static/images/stim/goose.png'],Which word is represented by this picture?,Lexical,0,,[u'400'],[0],[u'labap'],1428687255743,32,debug3CZZ6D:debug7BXK92,0,,"[u'common_words', u'common_words']",debug3CZZ6D,2021
8028,,"[u'482', u'480']",,,1428687258404,2.0,debugKJ7EDL,1,,,,,402,[u'static/images/stim/goose.png'],labap means:,,0,,,,,1428687257768,33,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,636
8029,,"[u'482', u'480']",voice,[True],1428687260013,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'44', u'45']","[[], []]","[u'milod', u'milotfa']",47,[u'static/images/stim/box.png'],Which word is represented by this picture?,Number,0,,[u'44'],[0],[u'milod'],1428687258408,34,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1605
8030,,"[u'482', u'480']",,,1428687260373,2.0,debugKJ7EDL,1,,,,,46,[u'static/images/stim/box.png'],milod means: ,,0,,,,,1428687260017,35,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,356
8031,,"[u'482', u'480']",nasal,[True],1428687261933,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'204', u'205']","[[], []]","[u'solon', u'sumen']",207,[u'static/images/stim/egg.png'],Which word is represented by this picture?,Lexical,0,,[u'204'],[0],[u'solon'],1428687260376,36,debug3CZZ6D:debug7BXK92,0,,"[u'words2', u'words2']",debug3CZZ6D,1557
8032,,"[u'482', u'480']",,,1428687262380,2.0,debugKJ7EDL,1,,,,,206,[u'static/images/stim/egg.png'],solon means:,,0,,,,,1428687261937,37,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,443
8033,,"[u'482', u'480']",voice,[True],1428687263701,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'133', u'132']","[[], []]","[u'nemab', u'nemapfa']",135,[u'static/images/stim/owl-pl.png'],Which word is represented by this picture?,Number,0,,[u'132'],[1],[u'nemapfa'],1428687262384,38,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1317
8034,,"[u'482', u'480']",,,1428687264028,2.0,debugKJ7EDL,1,,,,,134,[u'static/images/stim/owl-pl.png'],nemapfa means: ,,0,,,,,1428687263706,39,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,322
8035,,"[u'482', u'480']",plural,[True],1428687266475,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'169', u'168']","[[], []]","[u'melomfa', u'ditfamfa']",171,[u'static/images/stim/ostrich-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'168'],[1],[u'ditfamfa'],1428687264030,40,debug3CZZ6D:debug7BXK92,0,,"[u'plural_words', u'plural_words']",debug3CZZ6D,2445
8036,,"[u'482', u'480']",,,1428687266891,2.0,debugKJ7EDL,1,,,,,170,[u'static/images/stim/ostrich-pl.png'],ditfamfa means:,,0,,,,,1428687266479,41,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,412
8037,,"[u'482', u'480']",voice,[True],1428687268316,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'1', u'0']","[[], []]","[u'bupfud', u'sangod']",3,[u'static/images/stim/foot.png'],Which word is represented by this picture?,Lexical,0,,[u'0'],[1],[u'sangod'],1428687266894,42,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1422
8038,,"[u'482', u'480']",,,1428687268619,2.0,debugKJ7EDL,1,,,,,2,[u'static/images/stim/foot.png'],sangod means:,,0,,,,,1428687268318,43,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,301
8039,,"[u'482', u'480']",voice,[True],1428687270899,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'85', u'84']","[[], []]","[u'bupfutfa', u'milotfa']",87,[u'static/images/stim/box-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'84'],[1],[u'milotfa'],1428687268621,44,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,2278
8040,,"[u'482', u'480']",,,1428687271204,2.0,debugKJ7EDL,1,,,,,86,[u'static/images/stim/box-pl.png'],milotfa means:,,0,,,,,1428687270902,45,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,302
8041,,"[u'482', u'480']",nasal,[True],1428687272771,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'213', u'212']","[[], []]","[u'lobon', u'sumen']",215,[u'static/images/stim/elephant.png'],Which word is represented by this picture?,Lexical,0,,[u'212'],[1],[u'sumen'],1428687271206,46,debug3CZZ6D:debug7BXK92,0,,"[u'words2', u'words2']",debug3CZZ6D,1565
8042,,"[u'482', u'480']",,,1428687273140,2.0,debugKJ7EDL,1,,,,,214,[u'static/images/stim/elephant.png'],sumen means:,,0,,,,,1428687272775,47,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,365
8043,,"[u'482', u'480']",nasal,[False],1428687274460,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'216', u'217']","[[], []]","[u'lobon', u'nangung']",219,[u'static/images/stim/hammer.png'],Which word is represented by this picture?,Lexical,0,,[u'217'],[1],[u'nangung'],1428687273143,48,debug3CZZ6D:debug7BXK92,0,,"[u'words2', u'words2']",debug3CZZ6D,1317
8044,,"[u'482', u'480']",,,1428687275188,2.0,debugKJ7EDL,1,,,,,218,[u'static/images/stim/hammer.png'],lobon means:,,0,,,,,1428687274464,49,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,724
8045,,"[u'482', u'480']",voice,[True],1428687276259,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'40', u'41']","[[], []]","[u'sangod', u'sangotfa']",43,[u'static/images/stim/foot.png'],Which word is represented by this picture?,Number,0,,[u'40'],[0],[u'sangod'],1428687275190,50,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1069
8046,,"[u'482', u'480']",,,1428687276611,2.0,debugKJ7EDL,1,,,,,42,[u'static/images/stim/foot.png'],sangod means: ,,0,,,,,1428687276262,51,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,349
8047,,"[u'482', u'480']",voice,[True],1428687279988,2.0,debugKJ7EDL,1,"[u'singular', u'singular']","[u'12', u'13']","[[], []]","[u'nemab', u'poneb']",15,[u'static/images/stim/owl.png'],Which word is represented by this picture?,Lexical,0,,[u'12'],[0],[u'nemab'],1428687276613,52,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,3375
8048,,"[u'482', u'480']",,,1428687280428,2.0,debugKJ7EDL,1,,,,,14,[u'static/images/stim/owl.png'],nemab means:,,0,,,,,1428687279992,53,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,436
8049,,"[u'482', u'480']",plural,[True],1428687281651,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'165', u'164']","[[], []]","[u'sipumfa', u'tubemfa']",167,[u'static/images/stim/dress-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'164'],[1],[u'tubemfa'],1428687280431,54,debug3CZZ6D:debug7BXK92,0,,"[u'plural_words', u'plural_words']",debug3CZZ6D,1220
8050,,"[u'482', u'480']",,,1428687282060,2.0,debugKJ7EDL,1,,,,,166,[u'static/images/stim/dress-pl.png'],tubemfa means:,,0,,,,,1428687281654,55,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,406
8051,,"[u'482', u'480']",voice,[True],1428687283436,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'53', u'52']","[[], []]","[u'nemapfa', u'nemab']",55,[u'static/images/stim/owl.png'],Which word is represented by this picture?,Number,0,,[u'52'],[1],[u'nemab'],1428687282063,56,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1373
8052,,"[u'482', u'480']",,,1428687283756,2.0,debugKJ7EDL,1,,,,,54,[u'static/images/stim/owl.png'],nemab means: ,,0,,,,,1428687283440,57,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,316
8053,,"[u'482', u'480']",plural,[False],1428687285069,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'160', u'161']","[[], []]","[u'lotamfa', u'semomfa']",163,[u'static/images/stim/hippopotamus-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'161'],[1],[u'semomfa'],1428687283759,58,debug3CZZ6D:debug7BXK92,0,,"[u'plural_words', u'plural_words']",debug3CZZ6D,1310
8054,,"[u'482', u'480']",,,1428687285603,2.0,debugKJ7EDL,1,,,,,162,[u'static/images/stim/hippopotamus-pl.png'],lotamfa means:,,0,,,,,1428687285072,59,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,531
8055,,"[u'482', u'480']",voice,[True],1428687287012,2.0,debugKJ7EDL,1,"[u'singular', u'plural']","[u'56', u'57']","[[], []]","[u'bupfud', u'bupfutfa']",59,[u'static/images/stim/safe.png'],Which word is represented by this picture?,Number,0,,[u'56'],[0],[u'bupfud'],1428687285605,60,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1407
8056,,"[u'482', u'480']",,,1428687287372,2.0,debugKJ7EDL,1,,,,,58,[u'static/images/stim/safe.png'],bupfud means: ,,0,,,,,1428687287015,61,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,357
8057,,"[u'482', u'480']",voice,[True],1428687288468,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'97', u'96']","[[], []]","[u'sobutfa', u'bupfutfa']",99,[u'static/images/stim/safe-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'96'],[1],[u'bupfutfa'],1428687287379,62,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1089
8058,,"[u'482', u'480']",,,1428687288803,2.0,debugKJ7EDL,1,,,,,98,[u'static/images/stim/safe-pl.png'],bupfutfa means:,,0,,,,,1428687288474,63,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,329
8059,,"[u'482', u'480']",voice,[True],1428687289819,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'89', u'88']","[[], []]","[u'lispepfa', u'fetapfa']",91,[u'static/images/stim/butterfly-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'88'],[1],[u'fetapfa'],1428687288817,64,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1002
8060,,"[u'482', u'480']",,,1428687290188,2.0,debugKJ7EDL,1,,,,,90,[u'static/images/stim/butterfly-pl.png'],fetapfa means:,,0,,,,,1428687289822,65,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,366
8061,,"[u'482', u'481']",voice,[True],1428687291820,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'144', u'145']","[[], []]","[u'sobutfa', u'sobud']",147,[u'static/images/stim/cherry-pl.png'],Which word is represented by this picture?,Number,0,,[u'144'],[0],[u'sobutfa'],1428687290195,66,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1625
8062,,"[u'482', u'481']",,,1428687292147,2.0,debugKJ7EDL,1,,,,,146,[u'static/images/stim/cherry-pl.png'],sobutfa means: ,,0,,,,,1428687291824,67,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,323
8063,,"[u'482', u'481']",voice,[True],1428687293563,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'156', u'157']","[[], []]","[u'tamditfa', u'tamdid']",159,[u'static/images/stim/window-pl.png'],Which word is represented by this picture?,Number,0,,[u'156'],[0],[u'tamditfa'],1428687292149,68,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1414
8064,,"[u'482', u'481']",,,1428687293883,2.0,debugKJ7EDL,1,,,,,158,[u'static/images/stim/window-pl.png'],tamditfa means: ,,0,,,,,1428687293566,69,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,317
8065,,"[u'482', u'481']",voice,[False],1428687296260,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'109', u'108']","[[], []]","[u'bupfutfa', u'dungipfa']",111,[u'static/images/stim/ant-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'109'],[0],[u'bupfutfa'],1428687293885,70,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,2375
8066,,"[u'482', u'481']",,,1428687297092,2.0,debugKJ7EDL,1,,,,,110,[u'static/images/stim/ant-pl.png'],dungipfa means:,,0,,,,,1428687296264,71,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,828
8067,,"[u'482', u'481']",voice,[True],1428687298219,2.0,debugKJ7EDL,1,"[u'plural', u'singular']","[u'148', u'149']","[[], []]","[u'dungipfa', u'dungib']",151,[u'static/images/stim/ant-pl.png'],Which word is represented by this picture?,Number,0,,[u'148'],[0],[u'dungipfa'],1428687297094,72,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,1125
8068,,"[u'482', u'481']",,,1428687298570,2.0,debugKJ7EDL,1,,,,,150,[u'static/images/stim/ant-pl.png'],dungipfa means: ,,0,,,,,1428687298223,73,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,347
8069,,"[u'482', u'481']",voice,[True],1428687300987,2.0,debugKJ7EDL,1,"[u'plural', u'plural']","[u'117', u'116']","[[], []]","[u'ponepfa', u'tamditfa']",119,[u'static/images/stim/window-pl.png'],Which word is represented by this picture?,Lexical,0,,[u'116'],[1],[u'tamditfa'],1428687298573,74,debug3CZZ6D:debug7BXK92,0,,"[u'words1', u'words1']",debug3CZZ6D,2414
8070,,"[u'482', u'481']",,,1428687301371,2.0,debugKJ7EDL,1,,,,,118,[u'static/images/stim/window-pl.png'],tamditfa means:,,0,,,,,1428687300990,75,debug3CZZ6D:debug7BXK92,0,,,debug3CZZ6D,381
